20190726124500,301.640000,301.720000,301.610000,301.705000,409252
20190726130000,301.705000,301.770000,301.660000,301.760000,321155
20190726131500,301.770000,301.860000,301.720000,301.730000,462278
20190726133000,301.730000,301.820000,301.700000,301.710000,458255
20190726134500,301.710000,301.790000,301.620000,301.775000,558296
20190726140000,301.770000,301.815000,301.660000,301.759900,563377
20190726141500,301.750700,301.790000,301.710000,301.769900,361880
20190726143000,301.760000,301.900000,301.760000,301.855000,536578
20190726144500,301.855000,302.090000,301.780000,302.080000,1153872
20190726150000,302.080100,302.140000,301.970000,302.070000,1605461
20190726151500,302.075000,302.170000,302.030000,302.070000,1651833
20190726153000,302.065000,302.230000,302.060000,302.120000,2205349
20190726154500,302.125000,302.230000,301.970000,301.990000,5888427
20190726160000,301.980000,302.010000,301.960000,301.960000,3195782
20190729093000,301.880000,301.930000,301.410000,301.460000,2466235
20190729094500,301.465000,301.590000,301.070000,301.130000,2498543
20190729100000,301.125000,301.180000,300.850000,300.985000,2162355
20190729101500,300.990000,301.280000,300.970000,301.200000,1439102
20190729103000,301.195000,301.300000,301.100000,301.290000,1773802
20190729104500,301.300000,301.440000,301.210000,301.280000,1919518
20190729110000,301.280000,301.430000,301.170000,301.340000,726748
20190729111500,301.340000,301.570000,301.280000,301.530000,836952
20190729113000,301.540000,301.640000,301.370000,301.600100,1349094
20190729114500,301.610000,301.690000,301.580000,301.600000,1274341
20190729120000,301.610000,301.610000,301.300000,301.330000,632346
20190729121500,301.320000,302.010000,301.220000,301.430000,665850
20190729123000,301.420000,301.490000,301.255000,301.330000,461909
20190729124500,301.330000,301.630000,301.310000,301.626800,452829
20190729130000,301.627300,301.730000,301.490000,301.530000,1308167
20190729131500,301.540000,301.690000,301.540000,301.590000,521965
20190729133000,301.590000,301.700000,301.500000,301.530000,579396
20190729134500,301.540000,301.586100,301.450000,301.460000,358437
20190729140000,301.460000,301.530000,301.330000,301.500000,1010126
20190729141500,301.490000,301.600000,301.420000,301.590000,508708
20190729143000,301.580000,301.580100,301.370000,301.380000,348711
20190729144500,301.380000,301.620000,301.330000,301.540000,726089
20190729150000,301.530000,301.620000,301.425000,301.440000,716837
20190729151500,301.430000,301.555000,301.340000,301.410000,731684
20190729153000,301.405000,301.680000,301.370300,301.670000,1542361
20190729154500,301.665000,301.740000,301.460000,301.480000,5593363
20190729160000,301.490000,301.490000,301.460000,301.490000,961667
20190730093000,299.910000,300.315000,299.490000,300.280000,4171859
20190730094500,300.280000,300.540000,300.100000,300.395000,2154835
20190730100000,300.395000,300.720000,300.150000,300.340000,1946988
20190730101500,300.340000,300.560000,300.200000,300.405000,1258916
20190730103000,300.405000,300.700000,300.350000,300.350000,1056811
20190730104500,300.350000,300.690000,300.305000,300.570000,1398832
20190730110000,300.570000,300.840000,300.547500,300.780000,772585
20190730111500,300.770000,300.830000,300.630000,300.700000,677564
20190730113000,300.700000,300.920000,300.650000,300.680000,1149526
20190730114500,300.680000,300.729900,300.330000,300.370000,1431673
20190730120000,300.370000,300.700000,300.310000,300.630000,718316
20190730121500,300.630000,300.730000,300.540000,300.665000,435137
20190730123000,300.670000,300.770000,300.620000,300.747600,508988
20190730124500,300.740000,300.740700,300.290000,300.380000,980391
20190730130000,300.390000,300.500000,300.333500,300.435000,665450
20190730131500,300.430000,300.520000,300.341500,300.430000,445073
20190730133000,300.420000,300.580000,300.410000,300.572900,752454
20190730134500,300.575000,300.740000,300.530000,300.660000,981222
20190730140000,300.660000,301.170000,300.655000,301.115000,2082078
20190730141500,301.110000,301.170000,300.970000,301.035000,869484
20190730143000,301.040000,301.060000,300.890000,300.910000,805383
20190730144500,300.915000,300.930000,300.760000,300.800000,811279
20190730150000,300.810000,300.940000,300.700000,300.840000,1410579
20190730151500,300.840000,300.870000,300.480000,300.500000,1544289
20190730153000,300.505000,300.576500,300.400000,300.449900,4139820
20190730154500,300.440000,300.820000,300.400000,300.820000,5405609
20190730160000,300.810000,300.820000,300.720000,300.790000,1282765
20190731093000,300.990000,301.060000,300.800000,300.970000,2173843
20190731094500,300.980000,301.010000,300.730000,300.897200,1340119
20190731100000,300.890000,300.950000,300.750000,300.860000,888485
20190731101500,300.860000,300.868600,300.535000,300.551000,1013498
20190731103000,300.550000,300.630000,300.300000,300.450000,1441944
20190731104500,300.445000,300.670000,300.390000,300.650000,1092959
20190731110000,300.660000,300.930000,300.620000,300.820000,1542296
20190731111500,300.820000,301.070000,300.750000,300.920000,867893
20190731113000,300.920000,301.030000,300.795000,300.990000,747063
20190731114500,300.996200,301.200000,300.980000,301.170000,645424
20190731120000,301.170000,301.200000,301.040000,301.080000,818789
20190731121500,301.080000,301.090000,300.930000,300.976900,1348208
20190731123000,300.975000,300.995000,300.810000,300.880000,1078220
20190731124500,300.880000,300.950000,300.820000,300.940000,451638
20190731130000,300.935000,301.080000,300.890000,301.000000,508351
20190731131500,301.003000,301.060000,300.860000,300.940000,1051322
20190731133000,300.935000,301.035000,300.860000,300.910000,1112038
20190731134500,300.890000,301.030000,300.600000,300.960000,1569256
20190731140000,300.910000,300.910000,299.820000,300.531000,7130831
20190731141500,300.540000,300.620000,300.070000,300.230000,2938463
20190731143000,300.230000,300.630000,298.470000,298.650000,8119563
20190731144500,298.660000,298.670000,295.200000,297.620000,18237733
20190731150000,297.610000,298.890000,295.660000,298.270000,10334806
20190731151500,298.267500,299.300000,297.610000,298.985000,7770189
20190731153000,298.980000,298.985000,298.310000,298.820000,3756634
20190731154500,298.830000,298.930000,297.370000,297.380000,12999097
20190731160000,297.390000,297.430000,297.140000,297.400000,2415165
20190801093000,297.600000,298.500000,297.480000,298.320000,4650968
20190801094500,298.330000,298.810000,298.140000,298.660000,3065762
20190801100000,298.660000,299.040000,298.340000,298.860000,2665453
